,direction_东,direction_东北,direction_东南,direction_东西,direction_北,direction_南,direction_南北,direction_西,direction_西北,direction_西南,direction_nan,district_东城,district_丰台,district_北京周边,district_大兴,district_宣武,district_密云,district_崇文,district_平谷,district_延庆,district_怀柔,district_房山,district_昌平,district_朝阳,district_海淀,district_燕郊,district_石景山,district_西城,district_通州,district_门头沟,district_顺义,district_nan,rent_type_合租,rent_type_整租,rent_type_nan,pay_type_年付,pay_type_押一付一,pay_type_押一付三,pay_type_押一付二,pay_type_押一付半年,pay_type_押一付年,pay_type_押二付三,pay_type_押二付二,pay_type_押零付半年,pay_type_nan,floor,独立卫生间,电视,is_broker,阳台,area,沙发,facilities_null,热水器,衣柜,price,独立阳台,床,crawl_time,独卫,toilet_num,room_num,floor_total,冰箱,宽带网,空调,洗衣机,可做饭,hall_num,微波炉,暖气,decoration,one_room_area,one_area_price
160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,25.0,1,0,1,1,2200.0,1,1,127,1,2.0,5.0,11.0,1,1,1,1,1,1.0,0,1,4,5,88
161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,32.0,1,0,1,1,3800.0,1,1,127,1,1.0,1.0,6.0,1,1,1,1,1,1.0,0,1,4,32,119
162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,28.0,1,0,1,1,2700.0,1,1,127,1,1.0,3.0,16.0,1,1,1,1,1,1.0,0,1,3,9,96
163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,15.0,0,0,1,0,1500.0,0,1,128,0,1.0,4.0,22.0,1,1,1,1,0,1.0,0,1,3,4,100
164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,20.0,1,0,1,1,2000.0,1,1,127,1,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,4,7,100
165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,105.0,0,0,1,0,4700.0,0,1,127,0,1.0,3.0,6.0,1,1,1,1,0,1.0,0,1,3,35,45
166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,95.0,0,0,1,0,4500.0,0,1,127,0,1.0,2.0,15.0,1,1,1,1,0,1.0,0,1,2,48,47
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,75.0,1,0,1,1,4300.0,1,1,128,1,1.0,2.0,28.0,1,1,1,1,1,1.0,0,1,3,38,57
168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,20.0,0,0,1,0,1500.0,0,1,282,0,1.0,2.0,22.0,1,1,1,1,0,1.0,0,1,3,10,75
169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,37.0,1,0,1,1,1250.0,1,1,127,1,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,4,12,34
170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,80.0,1,0,1,1,1800.0,1,1,127,1,1.0,2.0,33.0,1,1,1,1,1,1.0,0,1,3,40,22
171,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,75.0,1,0,1,1,4500.0,1,1,127,1,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,3,38,60
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,45.0,0,0,1,0,6000.0,0,1,127,0,1.0,1.0,26.0,1,1,1,1,0,1.0,0,1,4,45,133
173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,20.0,1,0,1,1,1400.0,1,1,128,1,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,3,7,70
174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,13.0,1,0,1,1,2100.0,1,1,127,1,1.0,3.0,13.0,1,1,1,1,1,1.0,0,1,4,4,162
175,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,55.0,0,0,1,0,4100.0,0,1,127,0,1.0,1.0,23.0,1,1,1,1,0,1.0,0,1,4,55,75
176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,72.0,0,0,1,0,4200.0,0,0,127,1,1.0,1.0,20.0,0,1,1,0,1,1.0,0,1,3,72,58
177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,12.0,1,0,1,1,1000.0,1,1,127,1,1.0,3.0,28.0,1,1,1,1,1,1.0,0,1,4,4,83
178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,18.0,0,0,1,0,1650.0,0,1,127,0,1.0,2.0,18.0,1,1,1,1,0,1.0,0,1,3,9,92
179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,85.0,0,0,1,0,2400.0,0,1,127,0,1.0,2.0,6.0,1,1,1,1,0,1.0,0,1,3,42,28
180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,89.0,1,0,1,1,2800.0,1,1,127,1,1.0,2.0,18.0,1,1,1,1,1,1.0,0,1,4,44,31
181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,80.0,1,0,1,1,2600.0,1,1,127,1,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,3,40,32
182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,75.0,1,0,1,1,4500.0,1,1,127,1,1.0,2.0,16.0,1,1,1,1,1,1.0,0,1,4,38,60
183,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,15.0,0,0,1,0,1400.0,0,1,127,0,1.0,1.0,26.0,1,1,1,1,0,1.0,0,1,4,15,93
184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,146.0,1,0,1,1,4800.0,1,1,128,1,2.0,3.0,15.0,1,1,1,1,1,2.0,0,1,3,49,33
185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,70.0,1,0,1,1,4700.0,0,1,267,0,1.0,2.0,20.0,1,1,1,1,1,1.0,0,1,4,35,67
186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,25.0,1,0,1,1,1200.0,1,1,127,1,2.0,4.0,6.0,1,1,1,1,1,1.0,0,1,4,6,48
187,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,30.0,1,0,1,1,3000.0,1,1,127,1,1.0,3.0,6.0,1,1,1,1,1,1.0,0,1,4,10,100
188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,60.0,1,0,1,1,2300.0,1,1,127,1,1.0,1.0,6.0,1,1,1,1,1,1.0,0,1,4,60,38
189,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,55.0,1,0,1,1,3100.0,1,1,147,1,1.0,1.0,6.0,1,1,1,1,1,1.0,0,1,4,55,56
190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,85.0,0,0,0,0,2000.0,0,0,127,0,1.0,2.0,27.0,0,1,0,0,0,2.0,0,1,2,42,24
191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,60.0,1,0,1,1,5200.0,1,1,127,1,1.0,1.0,6.0,1,1,1,1,1,1.0,0,1,4,60,87
192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,75.0,1,0,1,1,4600.0,1,1,128,1,1.0,3.0,13.0,1,1,1,1,1,1.0,0,1,4,25,61
193,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,58.0,1,0,1,1,3900.0,1,1,127,1,1.0,1.0,21.0,1,1,1,1,1,1.0,0,1,3,58,67
194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,65.0,1,0,1,1,8500.0,0,1,127,0,1.0,1.0,28.0,1,1,1,1,0,1.0,0,1,3,65,131
195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,88.0,0,0,1,0,2200.0,0,1,127,0,1.0,2.0,17.0,1,1,1,1,0,2.0,0,1,3,44,25
196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,95.0,0,0,1,0,12000.0,0,1,127,0,1.0,2.0,19.0,1,1,1,1,0,1.0,0,1,3,48,126
197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,160.0,0,0,1,0,7200.0,0,1,127,0,2.0,3.0,18.0,1,1,1,1,0,2.0,0,1,3,53,45
198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,25.0,1,0,1,1,2200.0,1,1,127,1,1.0,3.0,25.0,1,1,1,1,1,1.0,0,1,3,8,88
199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,80.0,0,0,1,0,4800.0,0,1,127,0,1.0,2.0,6.0,1,0,1,1,0,1.0,0,1,3,40,60
200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,20.0,1,0,1,1,1400.0,0,1,239,0,2.0,3.0,6.0,1,1,1,1,1,2.0,0,1,3,7,70
201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,81.0,1,0,1,1,2800.0,0,1,277,0,1.0,2.0,11.0,1,1,1,1,1,1.0,0,1,3,40,35
202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,28.0,1,0,1,1,2300.0,1,1,127,1,1.0,3.0,6.0,1,0,1,1,1,1.0,0,1,3,9,82
203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,75.0,0,0,1,0,7200.0,0,1,281,0,1.0,3.0,16.0,1,0,1,1,0,1.0,0,1,4,25,96
204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,60.0,0,0,1,0,5400.0,0,1,127,0,1.0,1.0,22.0,1,1,1,1,0,1.0,0,1,5,60,90
205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,50.0,1,0,1,1,3500.0,1,1,127,1,1.0,1.0,6.0,1,1,1,1,1,1.0,0,1,4,50,70
206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,196.0,1,0,1,1,20000.0,1,1,127,1,2.0,3.0,25.0,1,1,1,1,1,2.0,0,1,4,65,102
207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,85.0,0,0,1,0,3100.0,0,1,127,0,1.0,2.0,18.0,1,1,1,1,0,1.0,0,1,4,42,36
208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,55.0,1,0,1,1,5700.0,1,1,128,1,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,4,28,104
209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,98.0,1,0,1,1,2500.0,1,1,127,1,1.0,3.0,34.0,1,1,1,1,1,2.0,0,1,3,33,26
210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,65.0,1,0,1,1,5600.0,1,1,127,1,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,3,32,86
211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,54.0,0,0,1,0,6500.0,1,1,127,1,1.0,1.0,22.0,1,1,1,1,1,1.0,0,1,2,54,120
212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,56.0,0,0,1,0,2800.0,0,1,127,0,1.0,1.0,21.0,1,1,1,1,0,1.0,0,1,2,56,50
213,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,140.0,1,0,1,1,5500.0,1,1,127,1,2.0,3.0,15.0,1,1,1,1,1,2.0,0,1,4,47,39
214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,100.0,1,0,1,1,5800.0,1,1,128,1,1.0,2.0,21.0,1,1,1,1,1,2.0,0,1,3,50,58
215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,60.0,1,0,1,1,4800.0,1,1,127,1,1.0,2.0,25.0,1,1,1,1,1,1.0,0,1,2,30,80
216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,20.0,1,0,1,1,1500.0,0,1,297,0,2.0,3.0,6.0,1,1,1,1,1,2.0,1,1,3,7,75
217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,57.0,0,0,0,0,4300.0,0,0,294,0,1.0,1.0,6.0,0,0,0,0,1,1.0,0,0,3,57,75
218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,1,45.0,1,0,1,1,3900.0,0,1,316,0,1.0,1.0,12.0,1,1,1,1,1,1.0,0,1,4,45,87
219,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,75.0,1,0,1,1,3900.0,0,1,318,0,1.0,2.0,6.0,1,1,1,1,1,1.0,1,1,3,38,52
220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,129.0,1,0,1,1,14000.0,0,1,319,0,2.0,3.0,18.0,1,1,1,1,1,1.0,0,1,4,43,109
221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,80.0,1,0,1,1,5800.0,0,1,319,0,1.0,2.0,16.0,1,1,1,1,1,1.0,1,1,4,40,72
222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,42.0,1,0,1,1,1800.0,0,1,321,0,1.0,1.0,16.0,1,1,1,1,1,1.0,0,1,3,42,43
223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,12.0,1,0,1,1,1650.0,0,1,323,0,1.0,2.0,20.0,1,1,1,1,1,1.0,0,1,4,6,138
224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,25.0,1,0,1,1,3600.0,0,1,317,0,2.0,3.0,13.0,1,1,1,1,1,1.0,0,1,4,8,144
225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,60.0,1,0,1,1,5200.0,0,1,322,0,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,3,30,87
226,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,70.0,1,0,1,1,4888.0,0,1,317,0,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,4,35,70
227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,85.0,1,0,1,1,8500.0,0,1,320,0,1.0,3.0,12.0,1,1,1,1,1,1.0,0,1,3,28,100
228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,20.0,1,0,1,1,900.0,0,1,320,0,1.0,3.0,6.0,1,1,1,1,1,1.0,1,1,3,7,45
229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,32.0,1,0,1,1,1750.0,0,1,322,0,1.0,1.0,29.0,1,1,1,1,1,1.0,0,1,4,32,55
230,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,10.0,0,0,1,1,2130.0,0,1,102,0,2.0,4.0,24.0,1,0,1,1,1,1.0,0,1,3,2,213
231,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,20.0,0,0,1,1,1800.0,1,1,-14,0,1.0,1.0,22.0,0,0,1,1,0,1.0,0,1,4,20,90
232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,15.0,1,0,1,1,1400.0,1,1,85,1,2.0,3.0,6.0,1,0,1,1,1,1.0,0,1,3,5,93
233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,40.0,1,0,1,1,1600.0,0,1,320,0,1.0,1.0,30.0,1,1,1,1,1,1.0,1,1,4,40,40
234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,20.0,1,0,1,1,2600.0,0,1,320,0,1.0,3.0,7.0,1,1,1,1,1,1.0,1,1,4,7,130
235,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,65.0,1,0,1,1,4800.0,0,1,296,0,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,3,32,74
236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,140.0,0,1,0,0,8000.0,0,0,85,0,2.0,3.0,6.0,0,0,0,0,0,1.0,0,0,4,47,57
237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,22.0,1,0,1,1,2000.0,0,1,322,0,1.0,3.0,18.0,1,1,1,1,1,1.0,0,1,3,7,91
238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,52.0,1,0,1,1,4600.0,0,1,322,0,1.0,1.0,6.0,1,1,1,1,1,1.0,0,1,3,52,88
239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,82.0,1,0,1,1,2300.0,0,1,319,0,1.0,2.0,6.0,1,1,1,1,1,1.0,1,1,3,41,28
240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,125.0,1,0,1,1,16000.0,0,1,316,0,2.0,2.0,6.0,1,0,1,1,1,2.0,0,1,4,62,128
241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,75.0,1,0,1,1,5200.0,0,1,319,0,1.0,2.0,6.0,1,1,1,1,1,1.0,0,1,3,38,69
242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,30.0,1,0,1,1,2100.0,0,1,321,0,2.0,3.0,6.0,1,1,1,1,1,1.0,0,1,4,10,70
