,Unnamed: 0,agency_name,broker_id,score,property_fee,house_count,building_count,floor,price,rent_type,pay_type,direction,room_type,is_broker,floor_total,complete_time,hall_num,room_num,area,toilet_num, 公交, 医院, 地铁, 学校, 旅游景点, 美食, 购物, 酒店, 银行,distance1000,distance1500,distance2000,distance500,crawl_time,decoration,district,zone,facilities
132,457,澳风国际,fang_2248679,32.22,,0.0,0.0,高,1800.0,合租,押零付一,南,主,1.0,26.0,,1.0,3.0,19.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,144.0,97.0,28.0,76.0,2018/4/5 17:00,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
133,480,澳风国际,fang_2233735,26.36,,1620.0,13.0,中,1400.0,合租,押零付半年,南,主,1.0,15.0,2005.0,1.0,3.0,25.0,1.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,71.0,108.0,110.0,94.0,2018/4/10 12:00,精,海淀,温泉,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
134,487,澳风国际,fang_2186986,36.54,,208.0,3.0,中,2600.0,合租,押零付三,南,主,1.0,6.0,1990.0,1.0,3.0,28.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,92.0,99.0,65.0,128.0,2018/4/11 23:00,中,海淀,蓟门桥,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
135,127,百安城,fang_2180976,4.57,5,646.0,2.0,低,2500.0,合租,押三付三,南北,主,1.0,22.0,2003.0,1.0,3.0,32.0,1.0,20.0,20.0,2.0,20.0,20.0,20.0,20.0,20.0,20.0,80.0,89.0,71.0,58.0,2018/1/26 23:00,精,海淀,清河,热水器|洗衣机|床|衣柜|暖气|宽带网
136,220,百邦立家,fang_2171843,46.76,,9.0,3.0,中,2300.0,合租,押一付三,南北,主,1.0,6.0,,1.0,3.0,25.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,93.0,122.0,98.0,59.0,2018/2/15 8:00,精,海淀,二里庄,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
137,362,百发地产,fang_2058886,25.32,,16.0,4.0,低,2200.0,合租,押零付年,南北,主,1.0,6.0,,1.0,3.0,25.0,1.0,20.0,20.0,2.0,20.0,17.0,20.0,20.0,20.0,20.0,107.0,128.0,66.0,31.0,2018/3/16 22:00,中,海淀,二里庄,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
138,94,百合盈创,fang_757260,29.01,2.2,594.0,4.0,中,1800.0,合租,押三付年,西南,主,1.0,6.0,,1.0,2.0,18.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,107.0,76.0,58.0,20.0,2018/1/20 2:00,中,海淀,定慧寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
139,190,百佳安创,fang_2142294,20.34,2.35至30,1540.0,22.0,高,7000.0,合租,押三付年,西南,主,1.0,32.0,2004.0,1.0,3.0,120.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,123.0,83.0,30.0,81.0,2018/2/9 2:00,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
140,320,安佳联盟,,19.87,,48.0,2.0,低,2000.0,合租,押一付年,,次,0.0,10.0,1994.0,1.0,2.0,15.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,87.0,88.0,53.0,79.0,2018/3/8 4:00,中,海淀,北洼路,床
141,399,安家德诚,,11.39,,77.0,3.0,中,3200.0,合租,押零付半年,,次,0.0,21.0,1978.0,1.0,3.0,21.0,2.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,119.0,157.0,30.0,59.0,2018/3/24 15:00,精,海淀,苏州街,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
142,446,百乐居,,16.35,,516.0,8.0,低,800.0,合租,押零付一,,主,0.0,16.0,1990.0,1.0,3.0,8.0,2.0,20.0,12.0,,20.0,20.0,20.0,20.0,15.0,20.0,171.0,90.0,65.0,19.0,2018/4/3 10:00,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
143,412,百目房产,,69.8,,220.0,5.0,低,2600.0,合租,押二付五,,,0.0,18.0,1989.0,1.0,3.0,12.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,90.0,98.0,55.0,88.0,2018/3/27 8:00,中,海淀,明光桥,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
144,61,百万安居,,37.11,1.5,108.0,1.0,中,2100.0,整租,押一付十一,北,,0.0,6.0,1984.0,2.0,2.0,14.0,1.0,20.0,4.0,,15.0,11.0,20.0,20.0,18.0,12.0,80.0,68.0,50.0,63.0,2018/1/13 5:00,精,海淀,定慧寺,床
145,126,百万安居,fang_2228257,24.62,4.9,444.0,3.0,低,6060.0,整租,押二付五,北,,1.0,16.0,1995.0,0.0,1.0,51.0,1.0,20.0,20.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,102.0,98.0,66.0,50.0,2018/1/26 18:00,豪,海淀,万柳,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
146,65,百信居,,24.15,1.58,761.0,4.0,高,6800.0,整租,押零付一,朝北,,1.0,6.0,2004.0,1.0,2.0,62.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,155.0,91.0,35.0,59.0,2018/1/14 1:00,中,海淀,北太平庄,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
147,92,百兴顺业,fang_1781889,40.9,2.15,1881.0,1.0,低,4000.0,整租,押三付三,朝北,,1.0,6.0,2009.0,1.0,1.0,45.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,119.0,66.0,98.0,52.0,2018/1/19 16:00,精,海淀,五棵松,可做饭|阳台|独立卫生间
148,54,百姓嘉业,fang_2227171,20.46,1.2,445.0,7.0,中,9000.0,整租,押零付半年,朝东,,1.0,20.0,1990.0,1.0,1.0,85.0,1.0,20.0,20.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,210.0,156.0,75.0,34.0,2018/1/11 18:00,中,海淀,马甸,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
149,76,佰好家,fang_2120634,34.95,1.8,396.0,2.0,低,4700.0,整租,押零付半年,朝东,,1.0,6.0,2002.0,1.0,2.0,65.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,91.0,119.0,99.0,100.0,2018/1/16 8:00,精,海淀,上地,
150,52,佰惠嘉地,fang_2205578,31.0,1.1,144.0,3.0,高,4000.0,整租,押零付三,朝东北,,1.0,6.0,1990.0,1.0,1.0,50.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,149.0,79.0,109.0,55.0,2018/1/11 8:00,豪,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
151,101,佰乐家,fang_1431980,24.62,2.5,781.0,5.0,低,9000.0,整租,押零付半年,朝东北,,1.0,6.0,1982.0,2.0,4.0,135.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,123.0,129.0,89.0,38.0,2018/1/21 13:00,中,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
152,68,柏佳恒基,,37.59,1.6,690.0,3.0,低,1050.0,整租,押一付半年,朝东南,,0.0,15.0,2006.0,1.0,1.0,41.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,143.0,110.0,25.0,30.0,2018/1/14 16:00,豪,海淀,军博,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
153,95,邦世置地,,24.95,2.2,1307.0,6.0,,10500.0,整租,押零付三,朝东南,,1.0,5.0,2012.0,1.0,3.0,85.0,1.0,20.0,17.0,6.0,20.0,12.0,20.0,20.0,20.0,20.0,73.0,77.0,39.0,54.0,2018/1/20 7:00,简,海淀,北大清华,热水器|洗衣机|冰箱|床|衣柜|宽带网|可做饭
154,22,帮家地产,fang_840262,33.7,0.6,488.0,7.0,高,4500.0,整租,押二付二,朝南,,1.0,12.0,1992.0,,1.0,54.0,1.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,20.0,20.0,79.0,62.0,82.0,102.0,2018/1/5 2:00,中,海淀,安宁庄,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
155,55,包租婆,,37.08,1.2,132.0,2.0,高,15000.0,整租,其他,朝南,,1.0,20.0,1998.0,2.0,3.0,136.0,2.0,20.0,17.0,,20.0,20.0,20.0,20.0,20.0,20.0,125.0,126.0,52.0,35.0,2018/1/11 23:00,精,海淀,北大清华,床
156,104,包租婆,,28.39,2.6,518.0,5.0,低,1200.0,整租,押一付四,朝南,,0.0,15.0,2008.0,1.0,1.0,50.0,5.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,104.0,99.0,68.0,73.0,2018/1/22 4:00,精,海淀,北太平庄,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
157,66,宝隆地产,fang_2122070,19.52,1.6,550.0,2.0,低,8500.0,整租,押零付年,朝西,,1.0,14.0,2001.0,1.0,1.0,58.0,1.0,20.0,20.0,2.0,20.0,20.0,20.0,20.0,20.0,20.0,92.0,73.0,67.0,73.0,2018/1/14 6:00,精,海淀,甘家口,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
158,48,宝润房产,,22.92,1,177.0,2.0,中,3800.0,整租,押一付二,朝西北,,1.0,15.0,1985.0,1.0,2.0,80.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,125.0,108.0,64.0,63.0,2018/1/10 12:00,精,海淀,温泉,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
159,70,宝源地产,fang_1300910,45.27,1.65,1426.0,4.0,中,4000.0,整租,押二付半年,朝西北,,1.0,6.0,2004.0,1.0,1.0,58.0,1.0,,5.0,,,,,,,4.0,1.0,3.0,,5.0,2018/1/15 2:00,中,海淀,马连洼,
160,97,宝源地产,fang_2182787,30.41,2.36,1399.0,19.0,低,2050.0,整租,押一付三,朝西北,,1.0,17.0,2004.0,1.0,3.0,27.0,1.0,20.0,20.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,146.0,123.0,74.0,48.0,2018/1/20 17:00,精,海淀,上地,
161,64,保德行,fang_2136522,36.2,1.5,451.0,6.0,中,4100.0,整租,押一付年,朝西南,,1.0,16.0,1981.0,1.0,1.0,50.0,1.0,20.0,20.0,6.0,20.0,17.0,20.0,20.0,20.0,20.0,103.0,88.0,95.0,38.0,2018/1/13 20:00,中,海淀,定慧寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
162,91,北创地产,fang_2183454,23.24,2.12,886.0,11.0,高,4800.0,整租,押二付五,朝西南,,1.0,16.0,2010.0,2.0,2.0,89.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,98.0,60.0,49.0,93.0,2018/1/19 11:00,中,海淀,西三旗,床
163,72,北创地产,,32.34,1.69,204.0,2.0,高,11000.0,整租,押三付二,东,,1.0,30.0,2006.0,2.0,3.0,138.0,2.0,20.0,14.0,7.0,20.0,19.0,20.0,20.0,20.0,20.0,71.0,90.0,70.0,31.0,2018/1/15 12:00,中,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
164,146,北方信诚,fang_1757365,7.37,0.58至1.2,1146.0,17.0,中,5000.0,整租,押零付二,东,,1.0,17.0,1970.0,1.0,1.0,55.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,97.0,106.0,39.0,56.0,2018/1/30 22:00,精,海淀,定慧寺,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
165,159,北花园置,,23.36,0.6至1.93,966.0,5.0,中,700.0,整租,押一付三,东,,0.0,20.0,1994.0,1.0,1.0,65.0,1.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,121.0,108.0,89.0,51.0,2018/2/2 15:00,精,海淀,田村,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网|可做饭
166,183,北佳森远,fang_1643652,42.79,1.5至2.98,2126.0,5.0,低,4200.0,整租,押一付半年,东,,1.0,10.0,2009.0,1.0,1.0,47.0,1.0,20.0,20.0,3.0,20.0,17.0,20.0,20.0,20.0,20.0,70.0,95.0,80.0,31.0,2018/2/7 15:00,简,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网|可做饭
167,216,北平四合,,51.66,,48.0,12.0,中,3800.0,整租,押零付一,东,,0.0,10.0,,1.0,1.0,50.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,103.0,64.0,83.0,74.0,2018/2/14 12:00,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭
168,250,北清易家,,39.26,,60.0,2.0,高,4200.0,整租,押三付三,东,,1.0,6.0,2000.0,1.0,1.0,52.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,103.0,102.0,88.0,27.0,2018/2/21 14:00,中,海淀,公主坟,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
169,280,北清易家,fang_2065978,30.08,,78.0,3.0,中,5800.0,整租,押零付半年,东,,1.0,24.0,1969.0,1.0,1.0,55.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,175.0,61.0,32.0,43.0,2018/2/27 20:00,精,海淀,军博,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
170,293,北源置地,,44.59,,66.0,1.0,中,3800.0,整租,押零付年,东,,0.0,10.0,1998.0,1.0,1.0,50.0,1.0,20.0,20.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,112.0,129.0,89.0,60.0,2018/3/2 13:00,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭
171,369,北源置地,fang_2229150,18.97,,1.0,1.0,中,4500.0,整租,押一付年,东,,1.0,24.0,,1.0,1.0,61.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,101.0,157.0,78.0,111.0,2018/3/18 9:00,精,海淀,公主坟,电视|空调|热水器|洗衣机|冰箱|暖气
172,404,壁虎好房,fang_2226960,41.84,,108.0,1.0,低,12600.0,整租,押三付二,东,,1.0,16.0,,1.0,3.0,120.0,1.0,20.0,20.0,16.0,20.0,20.0,20.0,20.0,20.0,20.0,79.0,153.0,49.0,62.0,2018/3/25 16:00,精,海淀,魏公村,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
173,408,宾昊轩,fang_1205092,24.13,,72.0,1.0,中,4200.0,整租,押一付半年,东,,1.0,6.0,2000.0,1.0,1.0,45.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,76.0,98.0,48.0,96.0,2018/3/26 12:00,简,海淀,公主坟,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
174,434,伯乐家房,fang_2194073,42.27,,324.0,7.0,高,700.0,整租,押一付年,东,,1.0,28.0,1992.0,0.0,1.0,20.0,1.0,20.0,20.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,118.0,150.0,43.0,107.0,2018/3/31 22:00,豪,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
175,471,博澳置地,fang_2138774,70.7,,0.0,0.0,,5420.0,整租,面议,东,,1.0,5.0,,1.0,2.0,60.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,96.0,160.0,171.0,19.0,2018/4/8 15:00,精,海淀,航天桥,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
176,0,博澳置地,fang_2228214,47.0,0.1,492.0,9.0,低,6000.0,整租,押三付半年,东北,,1.0,16.0,1987.0,1.0,2.0,54.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,,20.0,20.0,41.0,90.0,134.0,20.0,2017/12/31 12:00,,海淀,牡丹园,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
177,23,博澳置地,fang_2122446,35.58,0.6,216.0,3.0,低,8500.0,整租,押零付半年,东北,,1.0,21.0,2001.0,,2.0,98.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,118.0,111.0,28.0,71.0,2018/1/5 7:00,中,海淀,军博,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
178,56,博创嘉业,fang_577742,15.31,1.2,120.0,2.0,高,4500.0,整租,押三付半年,东北,,1.0,6.0,1995.0,1.0,2.0,79.0,1.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,20.0,20.0,115.0,127.0,62.0,75.0,2018/1/12 4:00,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
179,132,博创嘉业,fang_2215884,29.8,5.5,730.0,2.0,低,6200.0,整租,押一付三,东北,,1.0,16.0,2005.0,1.0,2.0,55.0,1.0,20.0,20.0,8.0,20.0,17.0,20.0,20.0,20.0,20.0,108.0,84.0,60.0,90.0,2018/1/28 0:00,精,海淀,航天桥,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
180,139,博大公寓,fang_1515770,0.0,10.08,162.0,1.0,中,7700.0,整租,押一付四,东北,,1.0,29.0,,1.0,2.0,108.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,96.0,74.0,57.0,46.0,2018/1/29 11:00,中,海淀,公主坟,空调|热水器|床|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
181,60,博芳地产,,30.73,1.5,595.0,5.0,中,4800.0,整租,年付,东南,,0.0,6.0,1990.0,1.0,1.0,62.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,75.0,128.0,79.0,100.0,2018/1/13 0:00,中,海淀,定慧寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
182,81,博芳嘉业,fang_2238499,55.77,1.88,128.0,1.0,低,7000.0,整租,押二付一,东南,,1.0,28.0,1999.0,1.0,2.0,99.0,1.0,20.0,20.0,16.0,20.0,20.0,20.0,20.0,20.0,20.0,94.0,79.0,65.0,73.0,2018/1/17 9:00,中,海淀,公主坟,
183,98,博峰地产,fang_1842407,18.68,2.4,640.0,6.0,低,6000.0,整租,押二付一,东南,,1.0,24.0,2014.0,1.0,2.0,65.0,1.0,20.0,13.0,,20.0,20.0,20.0,20.0,10.0,20.0,41.0,55.0,79.0,52.0,2018/1/20 22:00,精,海淀,马甸,可做饭|阳台|独立卫生间
184,118,博峰地产,fang_2017028,21.45,3.6,1150.0,4.0,中,12500.0,整租,押一付四,东南,,1.0,12.0,2013.0,2.0,3.0,131.0,2.0,20.0,8.0,,20.0,16.0,20.0,20.0,20.0,8.0,33.0,50.0,63.0,33.0,2018/1/25 2:00,精,海淀,航天桥,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
185,140,博峰地产,fang_2065881,34.19,15,188.0,2.0,低,4200.0,整租,押一付一,东南,,1.0,18.0,,1.0,1.0,52.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,119.0,84.0,49.0,116.0,2018/1/29 16:00,中,海淀,北洼路,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
186,156,博峰地产,fang_2066164,39.48,0.5至3,494.0,4.0,中,4700.0,整租,押一付一,东南,,1.0,18.0,2002.0,1.0,2.0,78.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,128.0,138.0,38.0,87.0,2018/2/2 0:00,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|阳台|独立卫生间
187,162,博客信诚,,32.97,0.8至1.58,212.0,2.0,高,5100.0,整租,押一付三,东南,,1.0,6.0,2003.0,1.0,2.0,62.0,1.0,20.0,17.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,72.0,78.0,77.0,75.0,2018/2/3 6:00,精,海淀,定慧寺,
188,167,博利通达,fang_2203336,38.2,1.14至2.45,2588.0,9.0,低,3600.0,整租,押零付半年,东南,,1.0,6.0,2001.0,1.0,1.0,50.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,95.0,73.0,75.0,36.0,2018/2/4 7:00,中,海淀,清河,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
189,325,博盛置地,,14.22,,2003.0,23.0,高,8300.0,整租,押二付一,东南,,1.0,20.0,2008.0,1.0,3.0,100.0,1.0,20.0,20.0,16.0,20.0,20.0,20.0,20.0,20.0,20.0,77.0,71.0,67.0,81.0,2018/3/9 5:00,精,海淀,世纪城,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|可做饭|阳台|独立卫生间
190,396,博通房地,fang_407154,45.0,,158.0,39.0,中,4900.0,整租,不限,东南,,1.0,19.0,2008.0,1.0,1.0,62.0,1.0,20.0,20.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,143.0,73.0,87.0,53.0,2018/3/24 0:00,中,海淀,安宁庄,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
191,425,博友园,fang_2226851,32.88,,476.0,6.0,中,6000.0,整租,押零付一,东南,,1.0,18.0,1999.0,1.0,2.0,68.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,97.0,150.0,24.0,61.0,2018/3/30 1:00,精,海淀,牡丹园,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
192,458,博友园,fang_2229116,35.58,,912.0,11.0,中,7800.0,整租,押零付年,东南,,1.0,18.0,2014.0,2.0,2.0,100.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,110.0,73.0,70.0,31.0,2018/4/5 22:00,精,海淀,牡丹园,可做饭|阳台|独立卫生间
193,466,博友园,fang_2165852,39.59,,108.0,1.0,中,5500.0,整租,押三付四,东南,,1.0,17.0,,1.0,1.0,66.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,81.0,52.0,96.0,68.0,2018/4/7 14:00,中,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
194,474,博友园,,30.95,,180.0,2.0,中,4900.0,整租,不限,东南,,1.0,6.0,,1.0,1.0,55.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,172.0,107.0,87.0,24.0,2018/4/9 6:00,中,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
195,57,博友园,,17.5,1.3,156.0,2.0,高,6850.0,整租,押零付年,东西,,1.0,16.0,1999.0,1.0,2.0,73.0,1.0,20.0,20.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,66.0,116.0,62.0,63.0,2018/1/12 9:00,中,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
196,79,博友园,fang_2227279,25.64,1.8,929.0,13.0,中,12000.0,整租,押一付三,东西,,1.0,21.0,1980.0,1.0,2.0,120.0,1.0,20.0,9.0,,20.0,6.0,20.0,20.0,17.0,20.0,98.0,74.0,28.0,15.0,2018/1/16 23:00,中,海淀,万柳,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
197,106,博友园,fang_482693,24.2,2.75,153.0,2.0,中,5000.0,整租,押一付年,东西,,1.0,6.0,1998.0,1.0,2.0,70.0,1.0,20.0,20.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,121.0,90.0,77.0,101.0,2018/1/22 14:00,豪,海淀,航天桥,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
198,138,博远伟业,fang_1757365,51.1,7.8,208.0,2.0,中,5600.0,整租,押二付年,东西,,1.0,6.0,2009.0,1.0,2.0,77.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,142.0,150.0,62.0,61.0,2018/1/29 6:00,精,海淀,定慧寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
199,222,博远伟业,fang_1757365,43.65,,1.0,1.0,高,7000.0,整租,押一付二,东西,,1.0,6.0,,1.0,2.0,76.0,1.0,20.0,20.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,103.0,73.0,84.0,66.0,2018/2/15 18:00,豪,海淀,定慧寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
200,251,博远伟业,fang_2016861,32.39,,72.0,1.0,高,5500.0,整租,押一付年,东西,,1.0,6.0,,1.0,2.0,65.0,1.0,20.0,20.0,12.0,20.0,17.0,20.0,20.0,20.0,20.0,77.0,88.0,71.0,64.0,2018/2/21 19:00,精,海淀,二里庄,电视|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|可做饭|阳台|独立卫生间
201,317,博远伟业,fang_1393920,36.7,,1930.0,26.0,中,13500.0,整租,押一付一,东西,,1.0,12.0,1981.0,2.0,3.0,147.0,2.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,55.0,50.0,42.0,105.0,2018/3/7 13:00,中,海淀,航天桥,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
202,348,财富基业,fang_2227131,49.55,,40.0,19.0,高,12600.0,整租,押一付一,东西,,1.0,16.0,,2.0,3.0,117.0,2.0,20.0,4.0,2.0,20.0,7.0,20.0,20.0,20.0,11.0,46.0,68.0,37.0,27.0,2018/3/14 0:00,精,海淀,航天桥,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
