,Unnamed: 0,agency_name,broker_id,score,property_fee,house_count,building_count,floor,price,rent_type,pay_type,direction,room_type,is_broker,floor_total,complete_time,hall_num,room_num,area,toilet_num, 公交, 医院, 地铁, 学校, 旅游景点, 美食, 购物, 酒店, 银行,distance1000,distance1500,distance2000,distance500,crawl_time,decoration,district,zone,facilities
88,382,安佳鼎盛,,52.27,,244.0,61.0,,1550.0,合租,不限,南北,次,0.0,5.0,1904.0,1.0,3.0,15.0,1.0,20.0,15.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,80.0,80.0,81.0,34.0,27,精,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
89,63,安佳联盟,fang_2246868,69.51,1.5,484.0,6.0,中,800.0,合租,,西,次,1.0,12.0,1977.0,1.0,3.0,13.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,135.0,61.0,38.0,63.0,94,豪,海淀,公主坟,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
90,147,安家,fang_1920687,13.64,0.5至0.7,895.0,24.0,高,2400.0,合租,押零付半年,西,次,1.0,6.0,1975.0,1.0,3.0,18.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,103.0,143.0,33.0,48.0,76,中,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
91,149,北京安佳鼎盛房地产经纪有限公司,,38.0,0.5至1.36,1237.0,8.0,高,1500.0,合租,押一付年,西,次,0.0,10.0,2006.0,1.0,2.0,18.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,123.0,82.0,31.0,77.0,76,简,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
92,409,北京安佳房地产经纪有限公司,fang_1920627,30.9,,1873.0,31.0,高,1600.0,合租,押零付年,西,次,1.0,6.0,1977.0,1.0,2.0,17.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,121.0,128.0,36.0,59.0,22,豪,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
93,320,北京安佳联盟房地产经纪有限公司,,19.87,,48.0,2.0,低,2000.0,合租,押一年付,,次,0.0,10.0,1994.0,1.0,2.0,15.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,87.0,88.0,53.0,79.0,40,中,海淀,北洼路,床
94,399,北京安家德诚房地产经纪有限公司,,11.39,,77.0,3.0,中,3200.0,合租,押零付半年,,次,0.0,21.0,1978.0,1.0,3.0,21.0,2.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,119.0,157.0,30.0,59.0,24,精,海淀,苏州街,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
95,10,北京安家地产经济有限公司,,29.3,0.5,1006.0,19.0,高,4600.0,整租,押三付十二,朝北,次卧次卧,9.0,-4.0,2020.0,0.0,1.0,35.0,1.0,20.0,18.0,4.0,,20.0,20.0,20.0,,20.0,77.0,101.0,65.0,78.0,105,毛坯,海淀,,电视|空调|热水器|洗衣机|微波炉|冰箱|床|衣柜|暖气|宽带网|可做饭|阳台
96,9,安家德诚,fang_2228153,31.48,0.5,,1.0,低,5500.0,,(押一付半年),朝西南,次卧次卧,1.0,6.0,2020.0,1.0,1.0,36.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,,20.0,82.0,92.0,,98.0,105,普装,海淀,人民大学,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
97,237,,fang_2169512,50.0,,13.0,4.0,中,1100.0,合租,(押一付三 ),北,隔断,1.0,6.0,,1.0,3.0,10.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,142.0,65.0,32.0,62.0,58,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
98,275,安家乐业,fang_2172583,57.94,,228.0,3.0,中,1000.0,合租,(押二付一),北,隔断,1.0,15.0,1990.0,1.0,5.0,15.0,2.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,119.0,117.0,38.0,65.0,50,中,海淀,清河,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|独立卫生间
99,377,安家立业,fang_2235222,50.09,,292.0,73.0,中,750.0,合租,押三付二,南,隔断,1.0,6.0,1988.0,1.0,3.0,12.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,79.0,75.0,93.0,45.0,28,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
100,379,安家联行房地产经纪有限公司,,29.79,,89.0,2.0,高,900.0,合租,面议,南,隔断,1.0,6.0,1985.0,1.0,3.0,16.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,128.0,92.0,80.0,65.0,28,中,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
101,405,,fang_2229364,19.59,,427.0,4.0,低,1100.0,合租,押二付年,南,隔断,1.0,6.0,2002.0,1.0,3.0,13.0,1.0,20.0,20.0,2.0,20.0,20.0,20.0,20.0,20.0,20.0,90.0,103.0,47.0,64.0,23,精,海淀,人民大学,电视|空调|洗衣机|冰箱|床|沙发|衣柜|暖气|可做饭|阳台|独立卫生间
102,472,安家世纪,fang_2096433,42.39,,600.0,8.0,中,1000.0,合租,押零付一,南,隔断,1.0,6.0,1993.0,1.0,3.0,10.0,1.0,20.0,18.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,96.0,160.0,46.0,40.0,9,精,海淀,人民大学,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
103,477,安家鑫业,fang_2117305,27.88,,252.0,3.0,高,1450.0,合租,押一付三,南,隔断,1.0,32.0,1990.0,1.0,3.0,12.0,2.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,85.0,77.0,82.0,80.0,8,中,海淀,清河,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
104,112,安家易居,,25.71,2.98,614.0,6.0,中,1900.0,合租,押零付半年,南北,隔断,1.0,6.0,2000.0,1.0,2.0,20.0,1.0,20.0,10.0,1.0,20.0,19.0,20.0,20.0,20.0,20.0,16.0,109.0,124.0,25.0,84,简,海淀,马甸,空调|热水器|洗衣机|冰箱|床|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
105,62,北京安家立业房地产经纪有限公司,fang_2248659,32.79,1.5,364.0,1.0,中,1800.0,合租,押二付六,北,主,1.0,22.0,1981.0,1.0,3.0,18.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,60.0,151.0,53.0,70.0,94,中,海淀,公主坟,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
106,43,北京安家世纪房地产经纪有限公司,,37.62,1,1422.0,11.0,中,2800.0,合租,押一付一,朝北,主,0.0,17.0,1985.0,1.0,4.0,,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,113.0,106.0,46.0,68.0,98,中,海淀,二里庄,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
107,21,北京安家鑫业房地产经纪有限公司,fang_1575755,27.17,0.58,849.0,12.0,低,1900.0,合租,付十一,朝东,主,1.0,12.0,1993.0,1.0,,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,109.0,111.0,54.0,82.0,103,精,海淀,四季青,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
108,74,北京安家易居房地产经纪有限公司,fang_2226414,35.25,1.76,745.0,3.0,低,2800.0,合租,面议,朝东北,主,1.0,18.0,2005.0,1.0,3.0,18.0,1.0,20.0,19.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,113.0,62.0,66.0,106.0,92,精,海淀,车道沟,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
109,99,北京安家置地房产经纪有限公司,,50.16,2.48,1008.0,5.0,低,3500.0,合租,付十一,东,主,0.0,6.0,1999.0,1.0,2.0,30.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,80.0,83.0,32.0,99.0,86,豪,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
110,262,安嘉伟业,,55.64,,2.0,2.0,高,2000.0,合租,押一付四,东,主,1.0,9.0,,1.0,3.0,22.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,115.0,118.0,59.0,72.0,52,精,海淀,花园桥,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
111,324,安居恒远,,32.8,,116.0,4.0,,1000.0,合租,押一付三,东,主,0.0,3.0,1988.0,2.0,3.0,10.0,2.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,123.0,129.0,34.0,31.0,40,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
112,390,安居恒远地产,fang_2197492,50.0,,12.0,3.0,低,2600.0,合租,押零付三,东,主,1.0,8.0,,1.0,2.0,26.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,101.0,97.0,32.0,112.0,26,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
113,105,安居惠房产,,20.18,2.7346,220.0,1.0,低,1375.0,合租,(押一付一) (快速贷款),东北,主,0.0,14.0,2000.0,1.0,2.0,20.0,1.0,20.0,5.0,,20.0,8.0,20.0,20.0,20.0,17.0,126.0,35.0,10.0,24.0,85,精,海淀,明光桥,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
114,194,安居佳业,fang_2248702,25.86,2.88至6,274.0,3.0,中,2450.0,合租,(押二付一) (快速贷款),东北,主,1.0,24.0,2006.0,1.0,2.0,25.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,137.0,63.0,90.0,76.0,67,中,海淀,大钟寺,床
115,49,安居家园,fang_2242653,19.02,1,2100.0,17.0,高,1980.0,合租,付四,东南,主,1.0,26.0,1996.0,1.0,3.0,19.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,152.0,89.0,51.0,51.0,97,豪,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
116,331,,fang_1747813,30.6,,252.0,5.0,高,1300.0,合租,押一付四,东西,主,1.0,6.0,1987.0,1.0,3.0,16.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,91.0,136.0,58.0,51.0,38,精,海淀,人民大学,空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|阳台|独立卫生间
117,37,安居乐业_530,fang_2138862,30.63,0.96,2065.0,26.0,中,2860.0,合租,押零付六,南,主,1.0,6.0,2004.0,1.0,3.0,14.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,95.0,182.0,102.0,44.0,99,中,海淀,上地,
118,53,安居立业,fang_2173391,38.15,1.16,1145.0,9.0,低,2100.0,合租,月付,南,主,1.0,6.0,1996.0,1.0,3.0,24.0,1.0,20.0,11.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,92.0,92.0,70.0,41.0,96,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
119,59,安居立业_530,fang_1919711,13.18,1.5,60.0,1.0,高,2550.0,合租,押一付一年,南,主,1.0,17.0,1981.0,0.0,0.0,23.0,0.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,83.0,79.0,89.0,49.0,95,中,海淀,北太平庄,
120,86,安居天下,fang_2248642,60.62,1.98,1196.0,4.0,中,1700.0,合租,"(押一付一) 分期付,0压力 月供:436 元 利息:36 我要申请",南,主,1.0,28.0,2002.0,1.0,3.0,21.0,1.0,20.0,18.0,6.0,20.0,18.0,20.0,20.0,20.0,20.0,156.0,80.0,36.0,43.0,89,中,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
121,108,安居天缘,fang_2248678,23.3,2.8,204.0,1.0,中,1860.0,合租,押零付三,南,主,1.0,26.0,2004.0,1.0,3.0,19.0,1.0,20.0,17.0,2.0,20.0,10.0,20.0,20.0,20.0,20.0,64.0,77.0,76.0,11.0,85,简,海淀,马连洼,床
122,110,安居易家,fang_2240023,33.4,2.83,556.0,7.0,中,1500.0,合租,半年付不押,南,主,1.0,6.0,2004.0,1.0,3.0,20.0,1.0,20.0,20.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,118.0,122.0,41.0,76.0,84,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
123,119,安居易家房地产_530,fang_2245566,8.56,3.6,58.0,30.0,中,1500.0,合租,押二付年,南,主,1.0,6.0,2003.0,1.0,3.0,20.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,126.0,72.0,42.0,64.0,82,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
124,121,安居置业,fang_2185110,24.75,3.68,220.0,1.0,中,2300.0,合租,"(押一付一) 分期付,0压力 月供:436 元 利息:36 我要申请",南,主,1.0,19.0,1999.0,1.0,3.0,25.0,1.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,20.0,20.0,61.0,81.0,91.0,91.0,82,精,海淀,北太平庄,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
125,125,安居置业地产,fang_2234991,0.0,4.85,491.0,6.0,中,1500.0,合租,(押一付一),南,主,1.0,10.0,2012.0,1.0,3.0,25.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,103.0,130.0,46.0,40.0,81,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
126,129,北京安居恒远房地产经纪有限公司,,14.77,5,460.0,7.0,低,1000.0,合租,押三付年,南,主,0.0,12.0,2015.0,2.0,2.0,15.0,2.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,101.0,88.0,39.0,62.0,80,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
127,143,,fang_2212612,31.67,0.55至1.78,750.0,20.0,低,1800.0,合租,押零付三,南,主,1.0,6.0,1993.0,1.0,3.0,20.0,1.0,20.0,20.0,2.0,20.0,20.0,20.0,20.0,20.0,20.0,107.0,67.0,76.0,60.0,77,中,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|可做饭|阳台|独立卫生间
128,160,,fang_2084381,24.35,0.8至1,355.0,5.0,中,1600.0,合租,(押一付三) (快速贷款),南,主,1.0,6.0,1963.0,1.0,3.0,22.0,1.0,20.0,8.0,,20.0,7.0,20.0,20.0,15.0,20.0,79.0,61.0,35.0,36.0,74,中,海淀,上地,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
129,170,北京安居立业房地产经纪有限公司,fang_2233713,16.42,1.1至1.68,1036.0,17.0,中,1600.0,合租,押零付一年,南,主,1.0,6.0,2004.0,1.0,3.0,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,135.0,72.0,65.0,40.0,72,精,海淀,魏公村,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
130,172,北京安居赛威房地产经纪有限公司,fang_2171849,24.61,1.1至2.98,2256.0,25.0,中,1300.0,合租,押一付一年,南,主,1.0,6.0,2004.0,1.0,3.0,14.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,111.0,164.0,46.0,79.0,71,豪,海淀,五道口,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
131,184,北京市安居天下房地产经纪有限公司,fang_2233728,49.03,1.7至2.2,660.0,5.0,中,1300.0,合租,押三付十二,南,主,1.0,12.0,1995.0,1.0,3.0,15.0,1.0,20.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,100.0,126.0,48.0,100.0,69,中,海淀,公主坟,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
132,192,北京安居万家房地产经纪有限公司,fang_2229179,8.33,2.65至2.98,2227.0,41.0,高,3200.0,合租,押三付一,南,主,1.0,15.0,2013.0,1.0,3.0,28.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,148.0,131.0,85.0,56.0,67,中,海淀,北太平庄,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网|可做饭
133,193,北京安居兴城房地产经纪有限公司,fang_1919129,14.17,2.76至4.5,2313.0,10.0,低,1800.0,合租,押一付三,南,主,1.0,18.0,2008.0,1.0,3.0,20.0,1.0,20.0,20.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,137.0,144.0,43.0,52.0,67,精,海淀,西北旺,床
134,195,北京安居易家房地产经纪有限责任公司,fang_1417039,23.88,2.8至100,853.0,20.0,高,1600.0,合租,付十一,南,主,1.0,16.0,2004.0,1.0,3.0,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,137.0,101.0,54.0,65.0,66,中,海淀,四季青,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台
135,196,北京安居置业,fang_2248724,15.75,2.8至5,891.0,11.0,中,1900.0,合租,押二付二,南,主,1.0,25.0,2004.0,1.0,3.0,20.0,1.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,144.0,86.0,90.0,83.0,66,豪,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
136,226,安君泰,fang_2248753,29.79,,357.0,6.0,高,1870.0,合租,付三,南,主,1.0,21.0,1980.0,1.0,3.0,18.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,125.0,97.0,42.0,59.0,60,中,海淀,蓟门桥,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
137,228,安君泰_530,fang_1957578,29.17,,22.0,7.0,中,1000.0,合租,半年付,南,主,1.0,6.0,,1.0,3.0,15.0,1.0,20.0,20.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,85.0,66.0,80.0,65.0,60,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
138,231,北京安君泰房地产经纪有限公司,fang_2248713,39.51,,68.0,17.0,中,2200.0,合租,押零付一年,南,主,1.0,25.0,,1.0,3.0,22.0,1.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,20.0,20.0,81.0,90.0,92.0,87.0,59,精,海淀,大钟寺,空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|阳台|独立卫生间
139,233,北京安乐居房地产经纪有限公司,fang_2248702,51.67,,16.0,4.0,中,1990.0,合租,押一付一年,南,主,1.0,24.0,,1.0,3.0,20.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,88.0,124.0,64.0,83.0,58,精,海淀,大钟寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
140,247,北京安庆嘉业房地产经纪有限公司,fang_2143983,26.73,,166.0,3.0,低,2200.0,合租,付八,南,主,1.0,6.0,1992.0,1.0,3.0,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,94.0,97.0,77.0,59.0,56,精,海淀,马连洼,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
141,252,安然茹怡,fang_2112214,48.08,,76.0,19.0,中,2200.0,合租,押三付年,南,主,1.0,19.0,,1.0,3.0,22.0,2.0,20.0,18.0,8.0,20.0,20.0,20.0,20.0,20.0,20.0,114.0,56.0,123.0,23.0,55,中,海淀,清河,空调|热水器|暖气
142,254,安盛房地产,fang_2248659,34.16,,25.0,20.0,中,2090.0,合租,押三付一,南,主,1.0,25.0,2016.0,1.0,3.0,20.0,1.0,20.0,20.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,96.0,149.0,41.0,113.0,54,中,海淀,公主坟,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
143,271,安泰安家,fang_2248700,29.91,,96.0,4.0,中,1860.0,合租,,南,主,1.0,26.0,,1.0,2.0,20.0,1.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,96.0,148.0,40.0,68.0,51,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
144,286,安泰恒业,fang_2182787,35.28,,390.0,1.0,中,2760.0,合租,,南,主,1.0,22.0,1994.0,1.0,3.0,22.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,51.0,83.0,115.0,91.0,47,中,海淀,马连洼,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
145,290,安泰恒业_530,fang_2142294,30.94,,30.0,2.0,低,1900.0,合租,半年付,南,主,1.0,6.0,1984.0,1.0,2.0,21.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,83.0,107.0,39.0,98.0,47,简,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|暖气|宽带网
146,305,安泰嘉业,,46.98,,88.0,2.0,中,1500.0,合租,押三付六,南,主,1.0,6.0,,1.0,3.0,20.0,1.0,20.0,20.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,101.0,82.0,42.0,81.0,43,中,海淀,清河,空调|热水器|床|衣柜|暖气|宽带网|可做饭|独立卫生间
147,307,北京安泰安家房地产经纪有限公司,,49.66,,1781.0,34.0,低,2000.0,合租,可支持分期月付,南,主,0.0,14.0,1968.0,1.0,3.0,23.0,1.0,20.0,20.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,93.0,99.0,117.0,61.0,43,精,海淀,清河,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
148,312,北京安泰嘉业房地产经纪有限公司,fang_2226990,23.42,,124.0,2.0,中,3300.0,合租,押0付11,南,主,1.0,6.0,1997.0,1.0,3.0,20.0,1.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,20.0,85.0,114.0,72.0,26.0,42,中,海淀,牡丹园,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
149,322,北京安泰嘉业房地产经纪有限公司_530,fang_2248700,31.88,,469.0,5.0,中,2050.0,合租,季付,南,主,1.0,25.0,,1.0,3.0,21.0,1.0,20.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,142.0,78.0,78.0,39.0,40,中,海淀,清河,电视|空调|热水器|洗衣机|微波炉|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|独立卫生间
150,323,安图宏远,fang_1975344,0.0,,72.0,1.0,中,1000.0,合租,押三付一,南,主,1.0,28.0,1984.0,0.0,1.0,18.0,1.0,20.0,20.0,14.0,20.0,20.0,20.0,20.0,20.0,20.0,144.0,66.0,75.0,80.0,40,中,海淀,大钟寺,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
151,326,安馨建业,fang_2248671,25.67,,528.0,14.0,中,1990.0,合租,付十一,南,主,1.0,24.0,,1.0,3.0,20.0,1.0,20.0,20.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,97.0,107.0,34.0,64.0,39,中,海淀,双榆树,电视|空调|热水器|洗衣机|冰箱|床|沙发|衣柜|暖气|宽带网|可做饭|阳台|独立卫生间
