,direction_东,direction_东北,direction_东南,direction_东西,direction_北,direction_南,direction_南北,direction_朝东,direction_朝东北,direction_朝东南,direction_朝北,direction_朝南,direction_朝西,direction_朝西北,direction_朝西南,direction_西,direction_西北,direction_西南,direction_nan,district_海淀,district_nan,rent_type_合租,rent_type_整租,rent_type_nan,room_type_主,room_type_次,room_type_隔断,room_type_nan,zone_万寿路,zone_万柳,zone_上地,zone_世纪城,zone_二里庄,zone_五棵松,zone_五道口,zone_交通大学,zone_人民大学,zone_公主坟,zone_军博,zone_北大清华,zone_北太平庄,zone_北洼路,zone_北航,zone_厂洼,zone_双榆树,zone_四季青,zone_大钟寺,zone_安宁庄,zone_定慧寺,zone_明光桥,zone_清河,zone_温泉,zone_牡丹园,zone_甘家口,zone_田村,zone_白石桥,zone_航天桥,zone_花园桥,zone_苏州桥,zone_苏州街,zone_蓟门桥,zone_西三旗,zone_西二旗,zone_西北旺,zone_车道沟,zone_马甸,zone_马连洼,zone_魏公村,zone_nan,pay_type_不限,pay_type_其他,pay_type_年付,pay_type_押一付一,pay_type_押一付三,pay_type_押一付二,pay_type_押一付十一,pay_type_押一付半年,pay_type_押一付四,pay_type_押一付年,pay_type_押三付一,pay_type_押三付三,pay_type_押三付二,pay_type_押三付半年,pay_type_押三付四,pay_type_押三付年,pay_type_押二付一,pay_type_押二付三,pay_type_押二付二,pay_type_押二付五,pay_type_押二付半年,pay_type_押二付四,pay_type_押二付年,pay_type_押零付一,pay_type_押零付三,pay_type_押零付二,pay_type_押零付十一,pay_type_押零付半年,pay_type_押零付年,pay_type_面议,pay_type_nan,微波炉, 美食,decoration, 旅游景点,distance1000,floor,床,热水器, 购物,complete_time,is_broker,building_count,score,独立卫生间,冰箱,洗衣机,Unnamed: 0,可做饭, 地铁,facilities_null, 银行,宽带网,toilet_num, 酒店,price,crawl_time,沙发,暖气, 学校,property_fee,衣柜, 医院,hall_num,house_count,distance500,room_num,distance2000,distance1500,电视,阳台,area, 公交,空调,floor_total,one_room_area,one_area_price
67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,2,20.0,82.0,2,1,1,20.0,52.0,1.0,1.0,34.95,1,1,1,289,1,12.0,0,20.0,1,2.0,20.0,1500.0,47,1,1,20.0,2.4,1,20.0,1.0,105.0,79.0,3.0,69.0,47.0,1,1,25.0,20.0,1,20.0,8,60
68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,80.0,2,0,0,20.0,40.0,0.0,1.0,55.08,0,0,0,296,0,17.0,1,20.0,0,1.0,20.0,1400.0,45,0,0,20.0,2.4,0,20.0,1.0,122.0,97.0,1.0,36.0,73.0,0,0,12.0,20.0,0,18.0,12,117
69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,5,18.0,149.0,1,1,1,20.0,42.0,1.0,87.0,35.84,0,1,1,300,1,4.0,0,20.0,1,1.0,20.0,1700.0,45,1,1,20.0,2.4,1,20.0,1.0,102.0,81.0,3.0,22.0,196.0,1,0,16.0,20.0,1,6.0,5,106
70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,14.0,108.0,2,1,1,20.0,34.0,1.0,6.0,27.86,1,1,1,332,1,9.0,0,20.0,1,1.0,20.0,2500.0,38,1,1,20.0,2.4,1,20.0,1.0,322.0,34.0,3.0,76.0,67.0,1,1,23.0,20.0,1,12.0,8,109
71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,4,20.0,104.0,2,1,1,20.0,66.0,1.0,28.0,7.69,0,1,1,339,0,7.0,0,20.0,1,1.0,20.0,2000.0,36,0,1,20.0,2.4,0,20.0,1.0,102.0,65.0,2.0,130.0,64.0,1,0,15.0,20.0,1,15.0,8,133
72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,2,20.0,135.0,3,1,1,20.0,35.0,1.0,28.0,52.98,0,1,1,346,0,7.0,0,20.0,1,1.0,20.0,1300.0,35,0,1,20.0,2.4,0,20.0,1.0,472.0,43.0,4.0,40.0,89.0,1,0,13.0,20.0,1,27.0,3,100
73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,106.0,2,1,1,20.0,6.0,1.0,17.0,24.56,0,1,1,351,1,2.0,0,20.0,1,1.0,20.0,750.0,34,1,1,20.0,2.4,1,20.0,1.0,647.0,16.0,3.0,46.0,83.0,1,1,15.0,20.0,1,6.0,5,50
74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,4,20.0,159.0,1,1,1,20.0,40.0,1.0,1.0,26.08,1,1,1,384,1,15.0,0,20.0,0,1.0,20.0,2000.0,27,1,1,20.0,2.4,1,20.0,1.0,144.0,39.0,3.0,57.0,75.0,1,1,18.0,20.0,1,6.0,6,111
75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,2,20.0,64.0,3,1,1,20.0,41.0,0.0,185.0,25.98,1,1,1,416,1,5.0,0,20.0,1,1.0,20.0,1800.0,20,1,1,20.0,2.4,1,20.0,1.0,298.0,11.0,3.0,122.0,120.0,1,1,18.0,20.0,1,25.0,6,100
76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,4,20.0,94.0,1,1,1,20.0,30.0,1.0,8.0,58.39,1,1,1,429,1,11.0,0,20.0,1,1.0,20.0,1200.0,18,1,1,20.0,2.4,1,20.0,1.0,649.0,89.0,2.0,42.0,76.0,1,1,17.0,20.0,1,6.0,8,71
77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,4,15.0,105.0,1,1,1,20.0,42.0,1.0,24.0,23.21,1,1,1,430,1,3.0,0,20.0,1,1.0,20.0,2000.0,17,1,1,20.0,2.4,1,20.0,1.0,2021.0,47.0,3.0,70.0,106.0,1,1,20.0,20.0,1,20.0,7,100
78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,3,20.0,81.0,2,1,1,20.0,36.0,1.0,18.0,30.58,1,1,1,432,1,6.0,0,20.0,1,1.0,20.0,1500.0,17,1,1,20.0,2.4,1,20.0,1.0,1038.0,90.0,3.0,72.0,117.0,1,1,12.0,20.0,1,12.0,4,125
79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,4,20.0,117.0,2,1,1,20.0,52.0,1.0,2.0,15.12,1,1,1,435,1,11.0,0,20.0,1,2.0,20.0,1314.0,16,1,1,20.0,2.4,1,20.0,2.0,168.0,104.0,3.0,67.0,97.0,1,1,21.0,20.0,1,6.0,7,63
80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,3,20.0,123.0,3,1,1,20.0,57.0,1.0,3.0,31.0,1,1,1,451,1,4.0,0,20.0,1,1.0,20.0,2600.0,13,1,1,20.0,2.4,1,20.0,1.0,1026.0,74.0,3.0,34.0,91.0,1,1,30.0,20.0,1,17.0,10,87
81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,131.0,2,0,0,20.0,53.0,1.0,2.0,27.07,0,0,0,453,0,0.0,1,20.0,0,1.0,16.0,1500.0,13,0,0,20.0,2.4,0,13.0,1.0,180.0,126.0,2.0,21.0,48.0,0,0,15.0,20.0,0,6.0,8,100
82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,3,20.0,126.0,1,1,1,20.0,34.0,1.0,1.0,18.48,1,1,0,459,1,5.0,0,20.0,0,1.0,20.0,2000.0,11,1,1,20.0,2.4,1,20.0,1.0,90.0,63.0,3.0,36.0,116.0,1,0,25.0,20.0,0,6.0,8,80
83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,184.0,3,1,1,20.0,56.0,1.0,7.0,50.69,0,1,1,482,0,6.0,0,20.0,1,1.0,20.0,1300.0,7,0,1,20.0,2.4,0,20.0,1.0,919.0,22.0,4.0,44.0,87.0,1,0,13.0,20.0,1,27.0,3,100
84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,4,20.0,110.0,2,1,1,20.0,30.0,1.0,3.0,34.05,1,1,1,485,1,5.0,0,20.0,1,1.0,20.0,2500.0,6,1,1,20.0,2.4,1,20.0,1.0,216.0,56.0,3.0,95.0,82.0,1,1,28.0,20.0,1,6.0,9,89
85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,3,19.0,97.0,3,1,1,20.0,42.0,1.0,3.0,57.23,1,1,1,486,1,7.0,0,20.0,1,1.0,20.0,1700.0,6,1,1,20.0,2.4,1,20.0,1.0,150.0,54.0,3.0,72.0,79.0,1,1,20.0,20.0,1,6.0,7,85
86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,2,20.0,93.0,2,1,1,20.0,30.0,0.0,3.0,23.28,1,1,1,270,1,6.0,0,20.0,1,1.0,20.0,2000.0,51,0,1,20.0,2.4,1,20.0,1.0,144.0,93.0,3.0,34.0,101.0,0,1,18.0,20.0,1,6.0,6,111
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,5,20.0,121.0,3,1,1,20.0,27.0,1.0,31.0,30.9,1,1,1,409,1,15.0,0,20.0,1,1.0,20.0,1600.0,22,1,1,20.0,2.4,1,20.0,1.0,1873.0,59.0,2.0,36.0,128.0,1,1,17.0,20.0,1,6.0,8,94
88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,3,20.0,119.0,2,1,1,20.0,40.0,1.0,3.0,57.94,1,1,1,275,1,5.0,0,20.0,1,2.0,20.0,1000.0,50,1,1,20.0,2.4,1,20.0,1.0,228.0,65.0,5.0,38.0,117.0,1,0,15.0,20.0,1,15.0,3,67
89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,79.0,2,1,1,20.0,38.0,1.0,73.0,50.09,1,1,1,377,1,4.0,0,20.0,1,1.0,20.0,750.0,28,1,1,20.0,2.4,1,20.0,1.0,292.0,45.0,3.0,93.0,75.0,1,1,12.0,20.0,1,6.0,4,62
90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,3,20.0,128.0,3,1,1,20.0,35.0,1.0,2.0,29.79,1,1,1,379,1,12.0,0,20.0,1,1.0,20.0,900.0,28,1,1,20.0,2.4,1,20.0,1.0,89.0,65.0,3.0,80.0,92.0,1,1,16.0,20.0,1,6.0,5,56
91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,4,20.0,90.0,1,1,0,20.0,52.0,1.0,4.0,19.59,1,1,1,405,1,2.0,0,20.0,0,1.0,20.0,1100.0,23,1,1,20.0,2.4,1,20.0,1.0,427.0,64.0,3.0,47.0,103.0,1,1,13.0,20.0,1,6.0,4,85
92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,4,20.0,96.0,2,1,1,20.0,43.0,1.0,8.0,42.39,0,1,1,472,0,6.0,0,20.0,1,1.0,20.0,1000.0,9,0,1,20.0,2.4,0,18.0,1.0,600.0,40.0,3.0,46.0,160.0,1,0,10.0,20.0,1,6.0,3,100
93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,3,20.0,85.0,3,1,1,20.0,40.0,1.0,3.0,27.88,1,1,1,477,1,12.0,0,20.0,1,2.0,20.0,1450.0,8,1,1,20.0,2.4,1,20.0,1.0,252.0,80.0,3.0,82.0,77.0,1,1,12.0,20.0,1,32.0,4,121
94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,91.0,3,1,1,20.0,37.0,1.0,5.0,30.6,1,1,1,331,0,13.0,0,20.0,1,1.0,20.0,1300.0,38,1,1,20.0,2.4,1,20.0,1.0,252.0,51.0,3.0,58.0,136.0,0,1,16.0,20.0,1,6.0,5,81
95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,3,20.0,125.0,3,1,1,20.0,30.0,1.0,6.0,29.79,1,1,1,226,1,9.0,0,20.0,1,1.0,20.0,1870.0,60,1,1,20.0,2.4,1,20.0,1.0,357.0,59.0,3.0,42.0,97.0,1,1,18.0,20.0,1,21.0,6,104
96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,94.0,1,1,1,20.0,42.0,1.0,3.0,26.73,1,1,1,247,1,5.0,0,20.0,1,1.0,20.0,2200.0,56,1,1,20.0,2.4,1,20.0,1.0,166.0,59.0,3.0,77.0,97.0,1,1,20.0,20.0,1,6.0,7,110
97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,96.0,2,1,1,20.0,66.0,1.0,20.0,34.16,1,1,1,254,1,5.0,0,20.0,1,1.0,20.0,2090.0,54,1,1,20.0,2.4,1,20.0,1.0,25.0,113.0,3.0,41.0,149.0,1,1,20.0,20.0,1,25.0,7,104
98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,2,20.0,83.0,1,1,1,20.0,34.0,1.0,2.0,30.94,0,1,1,290,0,12.0,0,20.0,1,1.0,20.0,1900.0,47,0,1,20.0,2.4,0,20.0,1.0,30.0,98.0,2.0,39.0,107.0,1,0,21.0,20.0,1,6.0,10,90
99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,20.0,93.0,1,1,1,20.0,18.0,0.0,34.0,49.66,1,1,1,307,1,7.0,0,20.0,1,1.0,20.0,2000.0,43,1,1,20.0,2.4,1,20.0,1.0,1781.0,61.0,3.0,117.0,99.0,1,1,23.0,20.0,1,14.0,8,87
100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,3,20.0,85.0,2,1,1,20.0,47.0,1.0,2.0,23.42,1,1,1,312,1,6.0,0,20.0,1,1.0,20.0,3300.0,42,1,1,20.0,2.4,1,20.0,1.0,124.0,26.0,3.0,72.0,114.0,1,1,20.0,20.0,1,6.0,7,165
101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,20.0,144.0,2,1,1,20.0,34.0,1.0,1.0,0.0,1,1,1,323,1,14.0,0,20.0,1,1.0,20.0,1000.0,40,1,1,20.0,2.4,1,20.0,0.0,72.0,80.0,1.0,75.0,66.0,1,1,18.0,20.0,1,28.0,18,56
102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,13.0,29.0,1,1,1,20.0,39.0,1.0,6.0,38.2,1,1,1,383,1,1.0,0,15.0,1,1.0,18.0,1650.0,27,1,1,20.0,2.4,1,10.0,1.0,298.0,38.0,3.0,84.0,54.0,0,1,21.0,20.0,1,6.0,7,79
103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,2,20.0,71.0,2,1,1,20.0,13.0,1.0,7.0,31.48,0,1,1,393,1,5.0,0,20.0,1,1.0,20.0,2660.0,25,0,1,20.0,2.4,1,20.0,1.0,285.0,80.0,2.0,29.0,143.0,0,0,24.0,20.0,1,28.0,12,111
